index_name,trade_date,index_price,index_daily_return_pct,avg_return_7d,avg_return_21d,volatility_7d_pct,volatility_21d_pct,moving_avg_7d,moving_avg_21d,trend_flag,return_momentum,all_time_high_till_date,drawdown_pct,Market_Volatility_Level
DOWJONES,2015-04-01,16374.15,0.0017111031445877778,0.00012027337272770198,-0.0005463805604711032,0.0034054211205057153,0.006770806691558713,16331.588571428572,16340.422380952381,0,0.0006666539331988051,16663.17,-0.017344838947211044,Medium Volatility
DOWJONES,2015-04-02,16420.85,0.002852056442624429,0.00018578064915553139,0.00035012280153822237,0.0034604039751375635,0.005803104552571285,16334.552857142857,16345.888571428573,0,-0.00016434215238269099,16663.17,-0.014542250964252284,Medium Volatility
DOWJONES,2015-04-03,16474.47,0.003265360806535833,0.0012072225372561046,0.0007520334707793928,0.0030945572298022293,0.005692550042929054,16354.278571428571,16357.926190476192,0,0.00045518906647671177,16663.17,-0.011324375854054007,Medium Volatility
DOWJONES,2015-04-06,16645.62,0.010388801582084106,0.0032779328111340877,0.0017821769485146005,0.003730774480889701,0.005360852637263562,16408.03714285714,16386.799523809525,1,0.0014957558626194872,16663.17,-0.0010532209657585726,Medium Volatility
DOWJONES,2015-04-07,16515.75,-0.007802052431810869,0.0022942752405356987,0.001131573870949505,0.005506242281649904,0.005661756207450039,16445.372857142855,16405.012380952383,1,0.0011627013695861936,16663.17,-0.008847056112372272,Medium Volatility
DOWJONES,2015-04-08,16615.48,0.006038478422112137,0.0023994058395856127,0.0008780915192897106,0.0055797866164937655,0.005287648180616088,16484.64285714286,16419.245714285713,1,0.001521314320295902,16663.17,-0.002862000447693848,Medium Volatility
DOWJONES,2015-04-09,16376.85,-0.014361908292748637,0.0002988342390549681,-8.233157594254396e-05,0.008491431168413725,0.006114644256849769,16489.024285714284,16417.60380952381,1,0.00038116581499751206,16663.17,-0.017182804952478904,Medium Volatility
DOWJONES,2015-04-10,16438.23,0.0037479735113894463,0.000589815720026635,-0.0004873095476745822,0.008582305308307265,0.005508430970633566,16498.178571428572,16409.309523809523,1,0.0010771252677012173,16663.17,-0.013499232138902665,Medium Volatility
DOWJONES,2015-04-13,16651.05,0.012946649365533913,0.0020319004232994186,0.0005019825578070003,0.009789042624671916,0.005970267817124484,16531.064285714285,16417.34238095238,1,0.0015299178654924182,16663.17,-0.00072735259857512,Medium Volatility
DOWJONES,2015-04-14,16610.93,-0.0024094576618290953,0.0012212120706758573,0.0004979564683073775,0.009904173034077,0.005972297629958955,16550.558571428573,16425.289523809523,1,0.0007232556023684798,16663.17,-0.0031350577351127048,Medium Volatility
DOWJONES,2015-04-15,16597.13,-0.00083077828875322,-0.000381585053729475,0.0005569115338873985,0.009043774263410173,0.00595176826350439,16543.63142857143,16434.199523809522,1,-0.0009384965876168735,16663.17,-0.00396323148596559,Medium Volatility
DOWJONES,2015-04-16,16679.15,0.0049418182541198785,0.001438967901403489,0.0008099663787945069,0.008571401215640193,0.006022831759383293,16566.97428571429,16447.30619047619,1,0.000629001522608982,16679.15,0.0,Medium Volatility
DOWJONES,2015-04-17,16775.57,0.005780870128273774,0.001402166716569437,0.0013109180052981028,0.008548885409065756,0.005975523556914741,16589.844285714287,16468.70619047619,1,9.12487112713343e-05,16775.57,0.0,Medium Volatility
DOWJONES,2015-04-20,16949.76,0.010383551795855483,0.004937232443512883,0.0017076040265841769,0.005525441756251539,0.00629521589091173,16671.68857142857,16496.804761904765,1,0.0032296284169287064,16949.76,0.0,Medium Volatility
DOWJONES,2015-04-21,17011.41,0.0036372196420482172,0.004921410462178422,0.0018771665183109196,0.005529571769752333,0.006297037778857869,16753.571428571428,16527.779523809524,1,0.003044243943867502,17011.41,0.0,Medium Volatility
DOWJONES,2015-04-22,16847.92,-0.009610608409297172,0.0016989450657739808,0.0013055420460763103,0.006551617028755518,0.006774563518487179,16781.695714285714,16549.104285714286,1,0.00039340301969767043,17011.41,-0.009610608409297148,Medium Volatility
DOWJONES,2015-04-23,16772.73,-0.0044628654457048444,0.0014056010966488738,0.0012780119015269452,0.006807210578576658,0.0067978447955745645,16804.81,16569.882380952382,1,0.0001275891951219286,17011.41,-0.01403058300281989,Medium Volatility
DOWJONES,2015-04-24,16919.39,0.008743955217785038,0.002773420169011482,0.0018899226421386982,0.007231669246161038,0.006866955798223797,16850.847142857143,16600.838571428572,1,0.0008834975268727837,17011.41,-0.005409310574490912,Medium Volatility
DOWJONES,2015-04-27,16960.74,0.00244394153689953,0.0024165806379800037,0.002049941259973064,0.007168187884354006,0.006837379345413539,16891.074285714283,16634.47380952381,1,0.00036663937800693975,17011.41,-0.0029785890763903908,Medium Volatility
DOWJONES,2015-04-28,17100.58,0.008244923275753324,0.002768588230477082,0.002190053595544044,0.0074171116793640725,0.006936790004974685,16937.504285714287,16670.66380952381,1,0.0005785346349330379,17100.58,0.0,Medium Volatility
DOWJONES,2015-04-29,17156.67,0.0032800057074084954,0.0017537959321275126,0.0023299542048984545,0.0066476377741407355,0.00692727627782483,16967.062857142857,16709.25857142857,1,-0.0005761582727709419,17156.67,0.0,Medium Volatility
DOWJONES,2015-04-30,17250.77,0.0054847473315045026,0.0020177284591926963,0.0025096515471325844,0.006770421191706088,0.006959291493364103,17001.257142857143,16751.00238095238,1,-0.000491923087939888,17250.77,0.0,Medium Volatility
DOWJONES,2015-05-01,17330.18,0.004603272781446899,0.004048282915013278,0.0025930428013622255,0.004427873455123197,0.006974076047856062,17070.15142857143,16794.303809523808,1,0.0014552401136510526,17330.18,0.0,Medium Volatility
DOWJONES,2015-05-04,17334.78,0.00026543290375502515,0.004723754107793259,0.0024501890917059967,0.003063572491691695,0.006990321666172944,17150.444285714286,16835.270952380954,1,0.002273565016087262,17334.78,0.0,Medium Volatility
DOWJONES,2015-05-05,17312.39,-0.0012916229683906932,0.0032901000811967262,0.0018939783988262443,0.003213203380822255,0.006788868654347666,17206.587142857144,16867.021904761907,1,0.001396121682370482,17334.78,-0.0012916229683906815,Medium Volatility
DOWJONES,2015-05-06,17291.25,-0.0012210907910461533,0.002766524034347343,0.0022073575245769453,0.0036438073372285734,0.00646298328290864,17253.802857142855,16903.950476190475,1,0.0005591665097703976,17334.78,-0.002511136570524624,Medium Volatility
DOWJONES,2015-05-07,17107.32,-0.010637171980047766,6.908185494718706e-05,0.001413278933997902,0.005452474054418919,0.006973039983387586,17254.765714285713,16927.37142857143,1,-0.001344197079050715,17334.78,-0.013121597159006295,Medium Volatility
DOWJONES,2015-05-08,17016.9,-0.00528545675184644,-0.0011545556392320894,0.001845490912136102,0.005571607646061083,0.006182876793505461,17234.79857142857,16957.85,1,-0.0030000465513681917,17334.78,-0.01833770027655369,Medium Volatility
DOWJONES,2015-05-11,16858.1,-0.009331899464650073,-0.0032712194672541717,0.001222639818038982,0.005441868832575626,0.006624677770556846,17178.702857142856,16977.843809523813,1,-0.004493859285293154,17334.78,-0.027498474165810027,Medium Volatility
DOWJONES,2015-05-12,16866.98,0.0005267497523446796,-0.00385357989998306,0.0006312160269347329,0.004613865961220552,0.006055631883930914,17112.53142857143,16988.126190476192,1,-0.004484795926917793,17334.78,-0.02698620922792209,Medium Volatility
DOWJONES,2015-05-13,16842.44,-0.0014549136834217657,-0.004099343698151173,0.0006766705020969866,0.004398694671497101,0.006035215003067194,17042.19714285714,16999.150476190476,1,-0.0047760142002481595,17334.78,-0.028401860306274448,Medium Volatility
DOWJONES,2015-05-14,16938.86,0.0057248237191287465,-0.003096994171362682,0.0009888420262818421,0.005740051199071716,0.0061222601195954985,16988.835714285713,17015.423333333332,0,-0.004085836197644524,17334.78,-0.022839632230694493,Medium Volatility
DOWJONES,2015-05-15,17117.3,0.010534357093688662,-0.0014176444735434224,0.0012551533995946414,0.007748573444767777,0.006417331453125033,16963.985714285714,17036.287619047616,0,-0.0026727978731380638,17334.78,-0.012545875978812513,Medium Volatility
DOWJONES,2015-05-18,17078.72,-0.0022538601298101035,-0.00022002849493804204,0.0008725471968287424,0.006657100514098727,0.006373381308192546,16959.9,17050.723333333335,0,-0.0010925756917667844,17334.78,-0.014771459458960407,Medium Volatility
DOWJONES,2015-05-19,17376.61,0.017442173652358006,0.003026775848519736,0.0012086720471383863,0.008929395049330708,0.0070502500670916665,17011.28714285714,17071.049523809525,0,0.0018181038013813497,17376.61,0.0,Medium Volatility
DOWJONES,2015-05-20,17570.71,0.011170187971071277,0.005955645482194215,0.001567384824710913,0.007437908978850774,0.007364619149215651,17113.088571428572,17097.68285714286,1,0.004388260657483302,17570.71,0.0,Medium Volatility
DOWJONES,2015-05-21,17573.93,0.0001832595267921011,0.005906575449972418,0.0020337594883342116,0.00748070424004455,0.006917922240443373,17214.081428571426,17132.254761904762,1,0.003872815961638206,17573.93,0.0,Medium Volatility
DOWJONES,2015-05-22,17572.62,-7.454223386582637e-05,0.006103771371337552,0.002242727260326546,0.0072695215159956665,0.006776705486408253,17318.39285714286,17170.344761904762,1,0.003861044111011006,17573.93,-7.454223386580632e-05,Medium Volatility
DOWJONES,2015-05-25,17786.35,0.012162671246518597,0.0070234638752503875,0.0024055232616948105,0.007612724924878781,0.006978744569854133,17439.46285714286,17211.628571428573,1,0.004617940613555577,17786.35,0.0,Medium Volatility
DOWJONES,2015-05-26,17810.6,0.0013634050831115019,0.0057133278737393645,0.0023540691448477617,0.007696494706826279,0.006982429561802555,17538.505714285715,17252.098095238096,1,0.003359258728891603,17810.6,0.0,Medium Volatility
DOWJONES,2015-05-27,17874.45,0.003584943797513951,0.006547442720499944,0.0021321653601696963,0.0069713686566574085,0.006858809206585753,17652.181428571428,17288.949047619048,1,0.004415277360330248,17874.45,0.0,Medium Volatility
DOWJONES,2015-05-28,18100.58,0.012651018632741096,0.005862992003411814,0.00257840407089982,0.00587195386324121,0.007231916421765433,17755.605714285713,17333.897142857142,1,0.003284587932511994,18100.58,0.0,Medium Volatility
DOWJONES,2015-05-29,17992.64,-0.005963344820994809,0.0034153444616880873,0.00203325682554271,0.006790165894608564,0.007430632710981624,17815.88142857143,17369.22428571429,1,0.0013820876361453774,18100.58,-0.005963344820994814,Medium Volatility
DOWJONES,2015-06-01,17954.13,-0.002140319597346396,0.0030834045868111592,0.0017121333789335055,0.007027159914747027,0.007459672520382816,17870.195714285714,17398.936190476194,1,0.0013712712078776538,18100.58,-0.008090900954555088,Medium Volatility
DOWJONES,2015-06-02,17873.0,-0.004518737471545631,0.0024485195528569014,0.0014843157420144266,0.007541929920047038,0.007578176473031096,17913.10714285714,17424.565714285716,1,0.0009642038108424748,18100.58,-0.012573077768778775,Medium Volatility
DOWJONES,2015-06-03,17814.88,-0.0032518323728528697,0.0002464476072324061,0.0013909724370400373,0.006396218472489972,0.007625999816239905,17917.182857142856,17448.49380952381,1,-0.001144524829807631,18100.58,-0.015784024600316714,Medium Volatility
DOWJONES,2015-06-04,17880.49,0.0036828763370846396,0.0005778006435142828,0.0016244946812367417,0.006522557640690637,0.007617093368589205,17927.167142857146,17476.552857142855,1,-0.0010466940377224588,18100.58,-0.012159278873936643,Medium Volatility
DOWJONES,2015-06-05,17625.38,-0.014267506091835358,-0.0019725493406784755,0.0014516216282944754,0.008377278554535248,0.007943493752857984,17891.585714285717,17501.22238095238,1,-0.003424170968972951,18100.58,-0.02625330238036575,Medium Volatility
DOWJONES,2015-06-08,17718.06,0.0052583263453043205,-0.0030286482388837293,0.001953706537682607,0.0064769100736776115,0.007828763508228096,17836.940000000002,17534.610952380954,1,-0.004982354776566337,18100.58,-0.021133024466619323,Medium Volatility
DOWJONES,2015-06-09,17594.61,-0.006967467092898527,-0.003172094277727117,0.0020662985553850616,0.006563281663775474,0.007673809292818365,17780.07857142857,17569.682857142856,1,-0.005238392833112179,18100.58,-0.02795324790697321,Medium Volatility
DOWJONES,2015-06-10,17789.29,0.011064752216729978,-0.0012856554471447781,0.002568108196546266,0.008516382996645023,0.007909048197457547,17756.530000000002,17613.602380952383,1,-0.0038537636436910445,18100.58,-0.017197791451986667,Medium Volatility
DOWJONES,2015-06-11,17860.62,0.004009715958309679,-6.730495716544826e-05,0.002828328655676335,0.008586522089913524,0.007859810389735421,17754.76142857143,17662.087142857144,1,-0.0028956336128417833,18100.58,-0.01325703375250974,Medium Volatility
DOWJONES,2015-06-12,17800.18,-0.003383981071205744,-8.618334264443028e-05,0.0023945760466127877,0.008594831784601235,0.007942872679008233,17752.661428571428,17703.102380952383,1,-0.002480759389257218,18100.58,-0.016596153272436652,Medium Volatility
DOWJONES,2015-06-15,17744.96,-0.0031022158202895778,-0.0010554822222693186,0.001745215431661443,0.008480769022167217,0.007800282558533272,17733.3,17732.99095238095,1,-0.0028006976539307615,18100.58,-0.019646884243488472,Medium Volatility
DOWJONES,2015-06-16,17722.43,-0.001269656285503018,0.0008013534643495872,0.001792082281390352,0.006230223159108819,0.007777978141683394,17747.164285714283,17763.64380952381,0,-0.0009907288170407647,18100.58,-0.020891595738921152,Medium Volatility
DOWJONES,2015-06-17,17908.46,0.010496867528888565,0.0015497164905759078,0.0014613534183679975,0.007107650090509569,0.007205864946479229,17774.364285714284,17788.97,0,8.836307220791038e-05,18100.58,-0.01061402452297123,Medium Volatility
DOWJONES,2015-06-18,17945.41,0.0020632706553216362,0.0028398218831787885,0.001027690689046586,0.006044044687018842,0.006857992774520423,17824.47857142857,17806.812857142857,1,0.0018121311941322025,18100.58,-0.008572653472982738,Medium Volatility
DOWJONES,2015-06-19,18209.19,0.01469902331571138,0.00335900346874756,0.0017189175361379803,0.006955659447123386,0.007472616289063929,17884.464285714286,17837.06333333333,1,0.0016400859326095797,18209.19,0.0,Medium Volatility
DOWJONES,2015-06-22,18165.03,-0.0024251490593485414,0.0024397370376535283,0.0016069838777816605,0.007273293939600712,0.007518289572939921,17927.95142857143,17865.273333333334,1,0.0008327531598718678,18209.19,-0.0024251490593485956,Medium Volatility
DOWJONES,2015-06-23,18136.68,-0.0015606910640939553,0.002700207038669498,0.000953490434419158,0.0070594811946627905,0.007141908230548555,17976.022857142856,17881.955714285716,1,0.0017467166042503402,18209.19,-0.003982055214976526,Medium Volatility
DOWJONES,2015-06-24,18039.66,-0.0053493803717108435,0.002379183531323603,0.0006338339841895225,0.007409723366677145,0.007271689723446178,18018.12285714286,17892.863333333335,1,0.0017453495471340807,18209.19,-0.009310134058681295,Medium Volatility
DOWJONES,2015-06-25,18047.96,0.0004600973632540306,0.002626291195431753,0.00048503177303428825,0.00729572279435101,0.007240185011122544,18064.62714285714,17901.125714285714,1,0.0021412594223974646,18209.19,-0.008854320263559201,Medium Volatility
DOWJONES,2015-06-26,17937.05,-0.006145292875205821,0.00024883970913255497,-0.00041003067972508874,0.007009448538123688,0.006810035520814265,18068.711428571427,17893.338571428572,1,0.0006588703888576438,18209.19,-0.014945200747534594,Medium Volatility
DOWJONES,2015-06-29,17990.96,0.0030055109396471824,0.0003834454640362044,1.705768982929179e-05,0.00705897134269,0.00672505690873132,18075.21857142857,17893.25857142857,1,0.00036638777420691264,18209.19,-0.011984607772229275,Medium Volatility
DOWJONES,2015-06-30,17875.32,-0.006427672564443432,-0.002634653947414483,-0.00018710197527056706,0.0035746223499885624,0.0068575971566529285,18027.522857142856,17889.505714285715,1,-0.0024475519721439158,18209.19,-0.018335247202099544,Medium Volatility
DOWJONES,2015-07-01,18107.07,0.012964802867864833,-0.0004360893863840008,0.0006454475647013598,0.0069056849455205295,0.007349103335517634,18019.242857142857,17900.651904761904,1,-0.0010815369510853608,18209.19,-0.0056081571997435905,Medium Volatility
DOWJONES,2015-07-02,18262.83,0.008602164789775602,0.001015747164168793,0.0012099236200646204,0.007657255942714777,0.007488710360441946,18037.264285714286,17921.98285714286,1,-0.0001941764558958275,18262.83,0.0,Medium Volatility
DOWJONES,2015-07-03,18107.81,-0.008488279198787918,0.0005673330460149252,0.00063034478502307,0.00816706346087431,0.007754034936341862,18047.0,17932.80761904762,1,-6.30117390081448e-05,18262.83,-0.008488279198787944,Medium Volatility
DOWJONES,2015-07-06,17977.29,-0.007207939557572152,-0.0005281007998173866,0.0009665146199879846,0.008681868950461831,0.007209787386774029,18036.904285714285,17949.565238095238,1,-0.0014946154198053712,18262.83,-0.015635035752947425,Medium Volatility
DOWJONES,2015-07-07,18028.89,0.002870288013376854,0.0007598393271229956,0.0008527985089438195,0.008372910308028246,0.007157352269049634,18050.024285714284,17964.36666666667,1,-9.29591818208239e-05,18262.83,-0.012809624795281032,Medium Volatility
DOWJONES,2015-07-08,18131.41,0.005686428837271773,0.001142827598212223,0.0014553649818090718,0.008552146370525761,0.0069969151941921,18070.088571428572,17989.928571428572,1,-0.00031253738359684883,18262.83,-0.007196036977839791,Medium Volatility
DOWJONES,2015-07-09,18250.85,0.006587463412939032,0.003002132737838289,0.001242160753057122,0.00803085427672485,0.006753443488562555,18123.735714285714,18011.907619047615,1,0.001759971984781167,18262.83,-0.0006559771952103371,Medium Volatility
DOWJONES,2015-07-10,18293.24,0.002322631548667742,0.0014818225493815618,0.0011618234002170299,0.006732944461704982,0.00672886505472772,18150.33142857143,18032.50857142857,1,0.0003199991491645319,18293.24,0.0,Medium Volatility
DOWJONES,2015-07-13,18089.45,-0.011140180744362405,-0.0013385125269238676,0.0007924805586381412,0.007359018397799343,0.007188055263242009,18125.562857142857,18046.283333333333,1,-0.0021309930855620087,18293.24,-0.011140180744362444,Medium Volatility
DOWJONES,2015-07-14,18048.86,-0.002243849315485047,-0.0004464511150234575,0.0008333551541050236,0.006696528540660792,0.007167211184223739,18117.14142857143,18060.754761904762,1,-0.001279806269128481,18293.24,-0.013359033172909828,Medium Volatility
DOWJONES,2015-07-15,17875.17,-0.009623322470228124,-0.0007915058168314536,0.00043556152626097094,0.007149880764225898,0.0075132374441113075,18102.552857142855,18068.028095238096,1,-0.0012270673430924246,18293.24,-0.022853797359024607,Medium Volatility
DOWJONES,2015-07-16,17948.09,0.0040794017623329015,-0.0006187752812663039,0.0001299679183297489,0.007266738440550867,0.007207847440470886,18091.01,18069.91523809524,1,-0.0007487431995960527,18293.24,-0.01886762541791402,Medium Volatility
DOWJONES,2015-07-17,17988.93,0.002275451036851228,-0.0011060578241835245,0.00014007174602163422,0.006877399732068187,0.007210841105609802,18070.655714285716,18071.987619047617,0,-0.0012461295702051588,18293.24,-0.016635106738882847,Medium Volatility
DOWJONES,2015-07-20,18185.11,0.010905595830324577,-0.0004891817645570182,-4.0567658044403974e-05,0.007812570686902926,0.006867214808522619,18061.264285714286,18070.840952380953,0,-0.00044861410651261417,18293.24,-0.005910926659246859,Medium Volatility
DOWJONES,2015-07-21,18260.49,0.004145149520679237,-0.00022882205426966173,0.0002723037029092997,0.007951035430777076,0.006902720934928697,18056.585714285717,18075.386666666665,0,-0.0005011257571789615,18293.24,-0.0017902788133758699,Medium Volatility
DOWJONES,2015-07-22,18124.92,-0.007424225746406776,0.00030202865972399947,-6.91223434369173e-06,0.007188616637828163,0.007096444988606792,18061.652857142857,18074.826666666668,0,0.0003089408940676912,18293.24,-0.009201213125723126,Medium Volatility
